City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Sangar,RU,63.9242,127.4739,-23.71,93,87,2.44,overcast clouds
345,Jumla,NP,29.2747,82.1838,47.55,37,0,0.11,clear sky
346,Lata,PT,40.1629,-8.3327,53.82,97,39,1.88,scattered clouds
347,Dunedin,NZ,-45.8742,170.5036,62.8,59,86,11.99,overcast clouds
348,Tefe,BR,-3.3542,-64.7114,73.42,99,100,2.46,light rain
349,Bontang,ID,0.1333,117.5,83.52,70,72,5.99,broken clouds
350,Chokurdakh,RU,70.6333,147.9167,-12.78,99,79,8.68,broken clouds
351,Longyearbyen,SJ,78.2186,15.6401,15.64,92,75,0.0,light snow
352,Skibbereen,IE,51.55,-9.2667,40.8,80,43,15.79,scattered clouds
353,Esil,KZ,51.9556,66.4042,16.11,95,100,12.37,snow
354,Mildura,AU,-34.2,142.15,99.07,19,2,10.36,clear sky
355,Amberley,US,39.2048,-84.428,19.02,77,0,5.75,clear sky
356,Antsohihy,MG,-14.8796,47.9875,75.25,91,12,2.26,few clouds
357,Kenai,US,60.5544,-151.2583,28.49,100,100,0.0,fog
358,Okhotsk,RU,59.3833,143.3,-0.49,75,0,13.76,clear sky
359,Vanimo,PG,-2.6741,141.3028,82.76,79,100,2.64,overcast clouds
360,Mocuba,MZ,-16.8392,36.9856,72.39,98,100,2.28,overcast clouds
361,Bati,ET,11.1833,40.0167,61.56,78,98,1.86,overcast clouds
362,Prainha,BR,-1.8,-53.48,73.38,93,87,2.84,overcast clouds
363,Flinders,AU,-34.5833,150.8552,84.18,63,94,5.99,overcast clouds
364,Soyo,AO,-6.1349,12.3689,78.08,85,100,3.18,light rain
365,Karratha,AU,-20.7377,116.8463,99.1,34,68,8.88,broken clouds
366,Moussoro,TD,13.6408,16.4901,67.23,12,47,12.08,scattered clouds
367,Pangnirtung,CA,66.1451,-65.7125,-27.4,68,0,0.0,clear sky
368,The Valley,AI,18.217,-63.0578,77.09,66,4,18.72,clear sky
369,Harrisburg,US,40.2737,-76.8844,27.68,58,75,5.01,broken clouds
370,Dicabisagan,PH,17.0818,122.4157,80.67,76,78,7.81,broken clouds
371,Lewistown,US,40.5992,-77.5714,27.19,76,100,6.91,overcast clouds
372,Rafraf,TN,37.1904,10.1837,48.51,81,62,10.63,broken clouds
373,Tshela,CD,-4.9833,12.9333,72.68,99,100,0.98,light rain
374,Mahon,ES,39.8885,4.2658,54.16,82,75,16.11,broken clouds
375,Stadtbergen,DE,48.3667,10.85,36.61,71,2,5.75,clear sky
376,Ryotsu,JP,38.0833,138.4333,39.16,55,6,7.34,clear sky
377,Trang,TH,7.5,99.5,85.95,62,20,3.44,few clouds
378,Culebra,PR,18.303,-65.301,75.24,87,5,10.0,clear sky
379,Jardim,BR,-21.4803,-56.1381,80.4,46,77,3.33,broken clouds
380,Cabo San Lucas,MX,22.8909,-109.9124,74.52,47,71,6.6,broken clouds
381,Solnechnyy,RU,50.7214,136.6319,15.21,83,100,6.4,overcast clouds
382,Traverse City,US,44.7631,-85.6206,2.61,72,0,3.44,clear sky
383,Sibolga,ID,1.7427,98.7792,85.93,63,57,4.92,broken clouds
384,Nemuro,JP,43.3236,145.575,30.63,79,100,13.24,overcast clouds
385,Srednekolymsk,RU,67.45,153.6833,-19.97,92,18,5.17,few clouds
386,Gao,ML,16.6362,1.637,65.37,15,0,10.65,clear sky
387,Berdigestyakh,RU,62.0989,126.6992,-13.05,93,97,1.19,overcast clouds
388,Boende,CD,-0.2167,20.8667,71.67,90,100,1.25,overcast clouds
389,Vila Franca Do Campo,PT,37.7167,-25.4333,57.2,69,100,4.05,overcast clouds
390,San Pedro,PH,14.35,121.0167,85.32,68,75,4.61,broken clouds
391,Palmer,US,42.1584,-72.3287,25.63,56,100,9.22,overcast clouds
392,Shimanovsk,RU,52.0,127.7,12.15,85,100,5.08,overcast clouds
393,Shakawe,BW,-18.3667,21.85,67.69,86,87,2.71,overcast clouds
394,Port Hawkesbury,CA,45.6169,-61.3485,21.9,93,100,6.91,light snow
395,Sinnamary,GF,5.3833,-52.95,75.9,90,93,9.22,overcast clouds
396,Teshie,GH,5.5836,-0.1072,81.16,83,0,8.05,clear sky
397,Qeshm,IR,26.9581,56.2719,60.69,58,7,10.16,clear sky
398,Iqaluit,CA,63.7506,-68.5145,-16.87,63,100,5.75,light snow
399,Campo Formoso,BR,-10.5075,-40.3214,67.55,93,100,4.03,overcast clouds
400,Morristown,US,36.214,-83.2949,34.5,48,100,6.91,overcast clouds
401,Boddam,GB,57.4667,-1.7833,43.38,88,100,14.52,overcast clouds
402,Dobric,RS,44.7019,19.5814,35.82,88,13,4.54,few clouds
403,Batouri,CM,4.4333,14.3667,68.9,30,98,1.99,overcast clouds
404,Farah,AF,32.5,62.5,43.5,63,0,3.89,clear sky
405,Purwodadi,ID,-7.0868,110.9158,85.71,73,63,5.48,broken clouds
406,Omboue,GA,-1.5746,9.2618,78.13,84,100,4.12,overcast clouds
407,Necochea,AR,-38.5473,-58.7368,56.03,55,0,8.01,clear sky
408,Linqiong,CN,30.4159,103.4609,51.62,80,100,2.35,overcast clouds
409,Gondanglegi,ID,-7.7479,112.0132,83.61,74,90,8.23,moderate rain
410,Hovd,MN,48.0056,91.6419,-8.05,86,83,3.78,broken clouds
411,Vanavara,RU,60.34,102.2797,-8.32,89,38,5.93,scattered clouds
412,Northam,GB,51.0333,-4.2167,45.61,85,50,17.13,scattered clouds
413,Havoysund,NO,70.9963,24.6622,25.68,81,100,20.71,snow
414,Medzilaborce,SK,49.2719,21.9007,32.88,89,12,8.28,few clouds
415,Chihuahua,MX,28.5,-106.0,45.43,24,1,4.52,clear sky
416,Strazske,SK,48.8735,21.8367,35.02,90,44,4.41,scattered clouds
417,Birnin Kebbi,NG,12.4539,4.1975,70.0,13,6,8.72,clear sky
418,Elko,US,41.0002,-115.5012,41.23,51,2,3.0,clear sky
419,Christchurch,NZ,-43.5333,172.6333,64.99,64,37,4.61,scattered clouds
420,Salalah,OM,17.0151,54.0924,71.69,17,2,10.36,clear sky
421,Gallup,US,35.5281,-108.7426,40.01,27,0,0.0,clear sky
422,Beni Mazar,EG,28.4962,30.8029,49.62,81,5,12.86,clear sky
423,Susehri,TR,40.1644,38.0867,21.02,83,100,0.45,overcast clouds
424,Isabela,PH,6.7085,121.9711,84.25,66,68,3.47,broken clouds
425,Pimenta Bueno,BR,-11.6725,-61.1936,71.11,98,100,0.72,overcast clouds
426,Grand-Santi,GF,4.25,-54.3833,71.42,100,44,2.06,scattered clouds
427,Santa Rita,BR,-7.1139,-34.9781,79.47,89,20,4.61,few clouds
428,Poya,NC,-21.35,165.15,86.02,70,100,8.34,overcast clouds
429,Karlskrona,SE,56.1616,15.5866,37.85,89,100,17.96,overcast clouds
430,Nanakuli,US,21.3906,-158.1547,76.98,56,0,10.36,clear sky
431,Carutapera,BR,-1.195,-46.02,77.02,90,100,6.35,overcast clouds
432,Cururupu,BR,-1.8283,-44.8683,74.73,96,100,3.38,light rain
433,Smidovich,RU,48.6,133.8167,13.73,91,100,2.66,light snow
434,Vryburg,ZA,-26.9566,24.7284,65.32,50,1,4.68,clear sky
435,Chadiza,ZM,-14.0678,32.4392,64.65,99,100,1.81,light rain
436,San Patricio,US,28.017,-97.5169,53.83,46,96,7.43,overcast clouds
437,Aripuana,BR,-9.1667,-60.6333,71.47,100,92,0.78,overcast clouds
438,Alice Springs,AU,-23.7,133.8833,94.55,20,0,8.05,clear sky
439,Guanare,VE,9.0418,-69.7421,82.42,51,7,5.75,clear sky
440,Providencia,MX,28.7167,-111.5833,70.48,27,4,10.78,clear sky
441,Kyren,RU,51.6828,102.1408,0.25,88,93,0.96,overcast clouds
442,Dzhalil,RU,55.0239,52.7358,-3.15,100,100,4.14,overcast clouds
443,Belaya Gora,RU,68.5333,146.4167,-17.18,91,90,4.59,overcast clouds
444,Ilhabela,BR,-23.7781,-45.3581,74.28,90,24,4.9,few clouds
445,Pemba,MZ,-12.974,40.5178,75.9,88,75,8.05,broken clouds
446,Nome,US,64.5011,-165.4064,-5.73,59,0,6.91,clear sky
447,Tuy Hoa,VN,13.0833,109.3,75.34,93,99,9.4,overcast clouds
448,Araouane,ML,18.9048,-3.5265,57.07,25,30,11.39,scattered clouds
449,Douentza,ML,14.9951,-2.9517,63.3,17,2,7.67,clear sky
450,Emerald,AU,-23.5333,148.1667,91.35,31,0,14.97,clear sky
451,Saint-Louis,SN,16.3333,-15.0,67.64,19,98,9.57,overcast clouds
452,Bukachacha,RU,52.9833,116.9167,1.0,76,89,2.33,overcast clouds
453,Broome,US,42.2506,-75.833,13.17,78,0,6.91,clear sky
454,Kerema,PG,-7.9631,145.7785,83.64,71,96,7.85,overcast clouds
455,Susanville,US,40.4163,-120.653,45.91,50,0,4.61,clear sky
456,Sao Sebastiao,BR,-23.76,-45.4097,73.47,92,28,4.59,scattered clouds
457,Reconquista,AR,-29.15,-59.65,64.02,40,0,4.88,clear sky
458,Bileca,BA,42.8719,18.4297,40.89,91,85,4.65,overcast clouds
459,Gamba,GA,-2.65,10.0,77.02,86,93,1.32,light rain
460,San Jose Iturbide,MX,21.0,-100.3833,42.67,77,92,7.11,overcast clouds
461,San Quintin,MX,30.4833,-115.95,65.64,39,0,5.84,clear sky
462,Saryozek,KZ,44.3583,77.9753,27.28,76,100,1.52,overcast clouds
463,Black River,JM,18.0264,-77.8487,77.0,79,10,3.89,clear sky
464,Nokaneng,BW,-19.6667,22.2667,66.36,86,8,2.42,clear sky
465,Kifri,IQ,34.6959,44.9661,50.18,49,0,4.74,clear sky
466,Savannah Bight,HN,16.45,-85.85,79.0,73,3,12.35,clear sky
467,Chimoio,MZ,-19.1164,33.4833,66.06,100,20,2.93,few clouds
468,Raudeberg,NO,61.9875,5.1352,38.07,95,100,8.99,overcast clouds
469,Shubarkuduk,KZ,49.1447,56.4872,14.5,95,100,13.71,overcast clouds
470,Saint-Esteve,FR,42.7131,2.843,55.54,75,0,8.05,clear sky
471,Palimbang,PH,6.2106,124.1894,85.3,64,96,5.64,overcast clouds
472,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,79,75,7.0,broken clouds
473,Bayburt,TR,40.2589,40.2278,12.25,83,100,3.13,overcast clouds
474,Fortuna,US,40.5982,-124.1573,52.41,95,100,0.0,overcast clouds
475,Furano,JP,43.2818,142.4743,22.5,79,64,4.47,broken clouds
476,Kiunga,PG,-6.1219,141.2906,88.81,61,26,1.45,scattered clouds
477,Vestmannaeyjar,IS,63.4427,-20.2734,34.47,84,100,31.54,light snow
478,Yenotayevka,RU,47.2456,47.0281,28.4,76,5,8.68,clear sky
479,Brownsville,US,25.9018,-97.4975,50.11,73,0,3.44,clear sky
480,Gisborne,NZ,-38.6533,178.0042,60.94,73,46,14.85,scattered clouds
481,Guerrero Negro,MX,27.9769,-114.0611,67.15,45,5,7.2,clear sky
482,Siocon,PH,7.7061,122.1353,84.7,68,100,3.83,overcast clouds
483,Chhagalnaiya,BD,23.03,91.5069,72.36,40,2,5.26,clear sky
484,Haapiti,PF,-17.5667,-149.8667,80.33,75,84,15.01,light rain
485,Gamboula,CF,4.1178,15.1393,67.96,32,83,3.02,broken clouds
486,Charters Towers,AU,-20.1,146.2667,88.29,34,12,12.66,few clouds
487,Dongning,CN,44.0622,131.1207,13.68,78,100,4.45,overcast clouds
488,Floro,NO,61.5996,5.0328,39.16,93,100,5.75,overcast clouds
489,Matara,LK,5.9485,80.5353,81.84,67,59,3.36,broken clouds
490,Kirakira,SB,-10.4544,161.9205,81.45,80,100,4.14,overcast clouds
491,West Bay,KY,19.3667,-81.4167,77.07,84,20,2.3,few clouds
492,Cap Malheureux,MU,-19.9842,57.6142,82.47,78,100,8.99,overcast clouds
493,Lorengau,PG,-2.0226,147.2712,84.02,72,71,2.98,broken clouds
494,Seoul,KR,37.5683,126.9778,46.0,45,75,10.36,broken clouds
495,Comodoro Rivadavia,AR,-45.8667,-67.5,60.66,51,0,14.97,clear sky
496,Banjar,ID,-8.19,114.9675,85.91,73,67,1.01,broken clouds
497,Shuangcheng,CN,45.35,126.2833,1.08,86,100,10.85,overcast clouds
498,Orangeburg,US,33.4918,-80.8557,48.04,70,20,12.66,few clouds
499,Bonavista,CA,48.6499,-53.1147,28.11,65,100,11.45,overcast clouds
500,Aransas Pass,US,27.9095,-97.15,54.97,68,0,5.75,clear sky
501,Praya,CV,14.9215,-23.5087,72.14,78,40,19.57,scattered clouds
502,Ahuimanu,US,21.4447,-157.8378,76.75,61,0,14.97,clear sky
503,High Rock,BS,26.6208,-78.2833,71.62,73,83,18.9,broken clouds
504,Torri Di Quartesolo,IT,45.525,11.6123,36.7,69,56,2.73,broken clouds
505,Buluang,PH,13.3068,123.3425,82.9,70,99,1.59,overcast clouds
506,Immenstadt,DE,47.561,10.2199,32.58,66,0,3.0,clear sky
507,Oksfjord,NO,70.2396,22.3479,25.72,90,100,10.85,light snow
508,Vilhena,BR,-12.7406,-60.1458,68.31,99,100,1.77,moderate rain
509,Port Macquarie,AU,-31.4333,152.9167,78.89,65,88,10.42,overcast clouds
510,Sola,VU,-13.8833,167.55,88.47,74,75,3.44,broken clouds
511,Progreso,MX,21.2833,-89.6667,70.11,70,95,17.67,overcast clouds
512,Hanna,CA,51.6334,-111.9018,35.11,80,97,3.0,overcast clouds
513,Gazi,GR,35.3253,25.0669,53.4,74,75,16.11,broken clouds
514,Tirumullaivasal,IN,11.2333,79.8333,80.29,68,68,10.6,broken clouds
515,Doha,QA,25.2867,51.5333,60.78,72,0,10.36,clear sky
516,Tura,IN,25.5198,90.2201,70.39,41,0,0.65,clear sky
517,Ratnagiri,IN,16.9833,73.3,78.21,44,6,6.46,clear sky
518,Tezu,IN,27.9167,96.1667,71.13,21,0,3.69,clear sky
519,Lewisville,US,33.0462,-96.9942,53.78,44,0,0.0,clear sky
520,Vila Velha,BR,-20.3297,-40.2925,75.15,95,40,3.44,scattered clouds
521,Safaga,EG,26.7292,33.9365,57.15,53,1,16.8,clear sky
522,Mpanda,TZ,-6.3655,31.0409,63.3,96,99,1.54,overcast clouds
523,Druskininkai,LT,54.0167,23.9667,28.85,74,77,8.9,broken clouds
524,Mount Isa,AU,-20.7333,139.5,91.17,29,40,10.36,scattered clouds
525,Bere,TD,9.3202,16.1552,71.78,17,91,4.68,overcast clouds
526,Winkler,CA,49.1817,-97.941,0.32,77,100,6.91,overcast clouds
527,Zhigalovo,RU,54.8097,105.1578,-7.49,90,82,1.66,broken clouds
528,Meadow Lake,US,34.8014,-106.5436,47.17,31,0,1.19,clear sky
529,Corinto,GR,37.9407,22.9573,48.69,79,8,1.12,clear sky
530,Uribia,CO,11.7139,-72.266,76.8,78,0,14.72,clear sky
531,Chipinge,ZW,-20.1883,32.6236,59.7,71,3,1.83,clear sky
532,Pacific Grove,US,36.6177,-121.9166,65.16,93,100,1.99,fog
533,Port Hedland,AU,-20.3167,118.5667,98.65,39,13,12.66,few clouds
534,Matamoros,MX,25.5333,-103.25,52.11,36,100,1.25,overcast clouds
535,Sungairaya,ID,0.7,108.9,84.27,76,93,3.13,overcast clouds
536,Kieta,PG,-6.2167,155.6333,83.55,72,99,4.54,light rain
537,Sakakah,SA,29.9697,40.2064,40.57,32,13,4.74,few clouds
538,Dakar,SN,14.6937,-17.4441,68.13,83,0,9.22,clear sky
539,Sedro-Woolley,US,48.5039,-122.2361,50.11,74,0,1.01,clear sky
540,Qaqortoq,GL,60.7167,-46.0333,23.5,89,100,12.59,light snow
541,Skjervoy,NO,70.0311,20.9714,32.14,61,100,22.17,overcast clouds
542,Morondava,MG,-20.2833,44.2833,78.64,89,23,8.14,few clouds
543,Trairi,BR,-3.2778,-39.2689,77.81,86,29,8.5,scattered clouds
544,Joensuu,FI,62.6012,29.7632,34.29,95,100,9.22,overcast clouds
545,Samarai,PG,-10.6167,150.6667,83.48,70,84,9.73,broken clouds
546,Rodniki,RU,57.1051,41.7305,22.37,92,100,10.65,light snow
547,Forestville,US,38.8451,-76.875,30.27,66,0,9.22,clear sky
548,Sovetskaya Gavan,RU,48.9723,140.2878,16.86,78,67,8.41,broken clouds
549,Bandar-E Lengeh,IR,26.5579,54.8807,57.31,67,0,0.0,clear sky
550,Ust-Ilimsk,RU,58.0006,102.6619,-4.5,86,7,3.11,clear sky
551,Nautanwa,IN,27.4333,83.4167,64.0,64,0,2.28,clear sky
552,Borovskoy,KZ,53.8,64.15,11.73,96,100,4.41,overcast clouds
553,Hofn,IS,64.2539,-15.2082,22.69,67,54,8.34,broken clouds
554,Jalu,LY,29.0331,21.5482,51.35,62,0,5.75,clear sky
555,Doka,SD,13.5167,35.7667,69.31,45,98,10.56,overcast clouds
556,Baneh,IR,35.9975,45.8853,23.31,91,38,9.17,scattered clouds
557,Alofi,NU,-19.0595,-169.9187,84.09,70,99,11.5,overcast clouds
558,Huntsville,US,34.7304,-86.5861,36.21,62,0,11.01,clear sky
559,Hope,US,33.6671,-93.5916,48.25,62,0,4.21,clear sky
560,Teguise,ES,29.0605,-13.564,55.62,82,0,6.91,clear sky
561,Kampli,IN,15.4,76.6167,77.07,50,12,9.69,few clouds
562,Dhidhdhoo,MV,6.8833,73.1,80.96,73,78,4.25,broken clouds
563,Leshukonskoye,RU,64.8989,45.7622,7.63,88,95,8.28,overcast clouds
564,Svetlyy,RU,54.675,20.1347,35.65,75,100,17.36,overcast clouds
565,Nova Prata,BR,-28.7839,-51.61,62.28,99,6,0.96,clear sky
566,Zhigansk,RU,66.7697,123.3711,-26.21,96,74,1.45,broken clouds
567,Najran,SA,17.4924,44.1277,47.05,49,20,1.14,few clouds
568,Neuquen,AR,-38.9516,-68.0591,69.69,43,0,4.61,clear sky
569,Harnosand,SE,62.6323,17.9379,32.0,88,100,7.65,overcast clouds
570,Saint-Francois,FR,46.4154,3.9054,50.68,62,0,13.8,clear sky
571,Lakselv,NO,70.0513,24.9718,4.82,85,75,3.44,broken clouds
572,Orlik,RU,52.5178,99.825,-10.07,87,68,1.72,broken clouds
573,Santa Maria,BR,-29.6842,-53.8069,56.5,82,0,1.14,clear sky
574,Buraydah,SA,26.326,43.975,39.65,34,0,3.0,clear sky
575,Havre-Saint-Pierre,CA,50.2334,-63.5986,-0.4,71,0,8.05,clear sky
576,Derzhavinsk,KZ,51.1,66.3167,20.46,96,100,15.26,snow
577,Chadan,RU,51.2833,91.5833,-12.71,93,91,2.89,overcast clouds
578,Merauke,ID,-8.4667,140.3333,85.12,66,73,11.48,broken clouds
579,Tibati,CM,6.4667,12.6333,64.99,22,100,4.03,overcast clouds
580,Kasama,ZM,-10.2129,31.1808,60.21,95,89,3.51,light rain
581,Guerrero,MX,17.6667,-100.0,68.04,51,90,2.77,overcast clouds
582,Henties Bay,NA,-22.116,14.2845,72.86,89,82,8.25,broken clouds
583,Vilyuysk,RU,63.7553,121.6247,-13.79,96,100,0.6,overcast clouds
584,Saint-Georges,GD,12.0564,-61.7485,76.68,83,20,4.61,few clouds
585,Kudahuvadhoo,MV,2.6708,72.8944,81.45,76,73,8.39,broken clouds
586,Arauco,CL,-37.2463,-73.3175,60.82,85,99,5.03,overcast clouds
587,Walvis Bay,NA,-22.9575,14.5053,73.09,83,0,4.61,clear sky
588,Batagay,RU,67.6333,134.6333,-15.97,86,75,2.46,broken clouds
589,Mayo,US,38.8876,-76.5119,31.15,66,0,8.05,clear sky
590,Roebourne,AU,-20.7833,117.1333,98.96,34,82,8.81,broken clouds
591,Sao Joaquim,BR,-28.2939,-49.9317,56.57,100,49,1.01,light rain
592,Tupancireta,BR,-29.0806,-53.8358,56.84,37,0,7.54,clear sky
593,Kichera,RU,55.9375,110.0997,-2.85,75,7,4.27,clear sky
594,Normal,US,40.5142,-88.9906,10.94,78,0,1.99,clear sky
595,Yueyang,CN,29.3333,113.0919,49.87,62,0,3.74,clear sky
596,Suluq,LY,31.6682,20.2521,50.32,73,1,5.59,clear sky
597,Novodugino,RU,55.6305,34.2842,21.79,87,100,13.0,overcast clouds
598,Tambopata,PE,-12.7333,-69.1833,68.9,95,77,0.92,broken clouds
599,Wilmington,US,34.2257,-77.9447,44.91,77,40,8.05,scattered clouds
600,Tiznit,MA,29.5833,-9.5,51.51,50,0,2.8,clear sky
601,Tuatapere,NZ,-46.1333,167.6833,62.13,60,100,8.23,overcast clouds
602,Saint-Joseph,RE,-21.3667,55.6167,79.18,77,15,10.65,few clouds
603,Mago,RU,53.2514,140.1822,4.75,83,66,3.65,broken clouds
604,Naze,JP,28.3667,129.4833,58.12,76,100,18.75,overcast clouds
605,Show Low,US,34.2542,-110.0298,46.15,28,0,3.44,clear sky
606,Belyy Yar,RU,53.6039,91.3903,-13.11,84,99,0.0,mist
607,Venado Tuerto,AR,-33.7456,-61.9688,56.89,36,0,4.79,clear sky
608,Nara,JP,34.6851,135.8049,49.91,51,86,3.2,overcast clouds
609,Yining,CN,29.0361,114.5636,54.99,58,5,0.4,clear sky
610,Koutiala,ML,12.3917,-5.4642,69.46,16,4,10.27,clear sky
611,Bongandanga,CD,1.5,21.05,70.29,79,79,2.64,broken clouds
612,Ponta Delgada,PT,37.7333,-25.6667,57.51,76,75,6.91,broken clouds
613,Kochevo,RU,59.5994,54.3125,-5.73,100,100,2.84,overcast clouds
614,Mehamn,NO,71.0357,27.8492,17.55,86,75,13.8,broken clouds
615,Bousse,BF,12.6606,-1.8922,76.57,14,3,9.66,clear sky
616,Half Moon Bay,US,37.4636,-122.4286,66.4,70,0,12.66,clear sky
617,Antofagasta,CL,-23.65,-70.4,65.48,80,57,4.85,broken clouds
618,Chara,RU,56.9064,118.2631,-15.3,94,15,1.61,few clouds
619,South Yuba City,US,39.1166,-121.6391,65.57,68,0,4.61,clear sky
620,Bethanien,NA,-26.502,17.1583,74.19,63,97,2.66,overcast clouds
621,Cayeli,TR,41.0923,40.7292,44.29,88,100,5.82,overcast clouds
622,Bubaque,GW,11.2833,-15.8333,77.95,59,0,4.09,clear sky
623,Hoi An,VN,15.8794,108.335,73.36,87,100,7.7,overcast clouds
624,Edd,ER,13.9297,41.6925,76.06,81,3,5.53,clear sky
625,Marquette,US,46.5333,-87.6335,2.35,77,99,2.73,overcast clouds
626,Novaya Igirma,RU,57.1334,103.9112,-8.75,89,35,1.88,scattered clouds
627,Mega,ET,4.05,38.3,60.71,40,72,6.96,broken clouds
628,San Lawrenz,MT,36.0553,14.204,48.85,88,91,6.6,overcast clouds
629,Kologriv,RU,58.8275,44.3178,23.49,95,100,9.22,light snow
630,Palu,ID,-0.8917,119.8707,80.96,81,100,0.45,overcast clouds
631,Kosh-Agach,RU,50.0,88.6667,-11.49,94,100,1.45,overcast clouds
632,Panaba,MX,21.2833,-88.2667,69.82,73,28,14.88,scattered clouds
633,Maraba,BR,-5.3686,-49.1178,70.03,99,99,1.79,overcast clouds
634,Galle,LK,6.0367,80.217,80.31,73,60,0.38,broken clouds
635,Barra Dos Coqueiros,BR,-10.9089,-37.0386,82.42,78,40,12.66,scattered clouds
636,Bhatkal,IN,13.9667,74.5667,81.03,52,28,0.85,scattered clouds
637,Rundu,NA,-17.9333,19.7667,64.53,92,85,3.6,light rain
638,Deputatskiy,RU,69.3,139.9,-10.7,95,96,4.47,overcast clouds
639,Taltal,CL,-25.4,-70.4833,67.51,79,3,1.63,clear sky
640,Zyryanka,RU,65.75,150.85,-17.54,90,11,5.46,few clouds
641,Benghazi,LY,32.1167,20.0667,54.55,72,3,4.43,clear sky
642,Dahuk,IQ,36.8695,42.994,43.66,43,30,4.61,scattered clouds
643,Okha,RU,53.5739,142.9478,-0.62,89,19,13.94,few clouds
644,Kawalu,ID,-7.3817,108.2082,84.0,72,86,1.86,overcast clouds
645,Passo De Camaragibe,BR,-9.2368,-35.4901,76.55,82,74,3.89,broken clouds
646,Narsaq,GL,60.9167,-46.05,13.96,94,100,6.6,light snow
647,Davila,PH,18.4726,120.5763,82.38,71,100,11.05,overcast clouds
648,Chervishevo,RU,56.9464,65.4278,3.56,97,99,4.07,overcast clouds
649,Kralendijk,BQ,12.15,-68.2667,78.78,73,75,13.8,broken clouds
650,Ponnani,IN,10.767,75.9252,79.92,63,5,6.96,clear sky
651,Tromso,NO,69.6496,18.957,25.38,86,75,10.36,broken clouds
652,Bayshore Gardens,US,27.4253,-82.5904,59.99,66,0,16.11,clear sky
653,Hay River,CA,60.8156,-115.7999,-9.42,77,75,8.05,broken clouds
654,Caravelas,BR,-17.7125,-39.2481,74.3,94,81,4.03,broken clouds
655,Prince Rupert,CA,54.3161,-130.3201,42.89,87,100,10.36,overcast clouds
656,Port Moresby,PG,-9.4431,147.1797,89.02,58,40,11.5,haze
657,Porirua,NZ,-41.1333,174.85,67.55,74,96,16.4,overcast clouds
658,Marzuq,YE,14.4,46.4667,55.44,48,40,2.55,scattered clouds
659,Zhangye,CN,38.9342,100.4517,29.32,65,90,5.1,overcast clouds
660,Benoy,TD,8.9833,16.3199,72.32,17,100,5.03,overcast clouds
661,Teguldet,RU,57.3064,88.1667,3.74,94,100,10.07,light snow
662,Berezovyy,RU,51.6667,135.7,16.7,85,100,3.24,overcast clouds
663,Barcelona,ES,41.3888,2.159,56.75,83,75,6.91,broken clouds
664,Sidi Ali,DZ,36.0998,0.4206,48.4,79,57,6.46,broken clouds
665,Nyanguge,TZ,-2.55,33.2,71.31,71,95,3.62,overcast clouds
666,Buzmeyin,TM,38.0507,58.2056,37.13,81,100,11.5,overcast clouds
667,Dawei,MM,14.0833,98.2,89.42,47,61,4.81,broken clouds
668,Nishihara,JP,26.1842,127.7558,64.45,94,100,13.8,mist
669,Ugoofaaru,MV,5.6667,73.0,81.14,71,93,1.43,overcast clouds
670,Kurilsk,RU,45.2333,147.8833,28.51,61,82,14.2,broken clouds
671,Vorobyevka,RU,50.6451,40.9245,9.84,94,70,5.55,broken clouds
672,Voh,NC,-20.9667,164.7,87.89,63,99,7.85,overcast clouds
673,Brae,GB,60.3964,-1.353,39.11,90,100,27.0,overcast clouds
674,Porto Novo,BJ,6.4965,2.6036,82.22,82,16,2.84,few clouds
675,The Pas,CA,53.8251,-101.2541,1.42,71,100,9.22,overcast clouds
676,Veinticinco De Mayo,AR,-35.4323,-60.1727,64.06,75,0,3.0,clear sky
677,Catamarca,AR,-28.4696,-65.7852,72.77,57,1,4.0,clear sky
678,Maua,BR,-23.6678,-46.4614,70.36,89,2,3.2,clear sky
679,Cam Ranh,VN,11.9214,109.1591,82.36,74,40,14.97,scattered clouds
680,Tazovskiy,RU,67.4667,78.7,-5.96,97,89,11.21,overcast clouds
681,Akkermanovka,RU,51.2467,58.2391,17.38,90,99,11.79,overcast clouds
682,Mahina,PF,-17.5065,-149.489,80.37,69,75,9.22,broken clouds
683,Loukhi,RU,66.0764,33.0381,28.17,97,100,9.17,light snow
684,Nelson Bay,AU,-32.7167,152.15,83.28,56,70,4.0,broken clouds
685,Ust-Koksa,RU,50.2696,85.6108,14.49,89,100,2.01,overcast clouds
686,El Jicaro,GT,14.9167,-89.9,72.46,91,61,4.09,broken clouds
687,Rovnoye,RU,50.7765,46.0509,11.68,95,30,4.21,scattered clouds
688,Camacha,PT,33.0833,-16.3333,58.42,72,20,6.91,few clouds
689,Bathurst,AU,-33.4166,149.5806,86.83,39,81,1.01,broken clouds
690,Ardu,EE,59.0986,25.3541,35.19,98,100,11.14,light snow
691,Cockburn Town,TC,21.4612,-71.1419,77.59,83,0,18.21,clear sky
692,Amahai,ID,-3.3333,128.9167,80.28,78,100,2.48,overcast clouds
693,Gat,IL,31.61,34.7642,54.39,100,99,4.92,overcast clouds
694,Ginir,ET,7.1333,40.7,56.82,52,93,3.11,overcast clouds
695,Kilakarai,IN,9.2333,78.7833,81.12,64,29,12.53,scattered clouds
